zip,state,CO2
34492,FL,1202
34498,FL,1202
34601,FL,1202
34602,FL,1202
34603,FL,1202
34604,FL,1202
34605,FL,1202
34606,FL,1202
34607,FL,1202
34608,FL,1202
34609,FL,1202
34610,FL,1202
34611,FL,1202
34613,FL,1202
34614,FL,1202
34636,FL,1202
34637,FL,1202
34638,FL,1202
34639,FL,1202
34652,FL,1202
34653,FL,1202
34654,FL,1202
34655,FL,1202
34656,FL,1202
34660,FL,1202
34661,FL,1202
34667,FL,1202
34668,FL,1202
34669,FL,1202
34673,FL,1202
34674,FL,1202
34677,FL,1202
34679,FL,1202
34680,FL,1202
34681,FL,1202
34682,FL,1202
34683,FL,1202
34684,FL,1202
34685,FL,1202
34688,FL,1202
34689,FL,1202
34690,FL,1202
34691,FL,1202
34692,FL,1202
34695,FL,1202
34697,FL,1202
34698,FL,1202
34705,FL,1202
34711,FL,1202
34712,FL,1202
34713,FL,1202
34714,FL,1202
34715,FL,1202
34729,FL,1202
34731,FL,1202
34734,FL,1202
34736,FL,1202
34737,FL,1202
34739,FL,1202
34740,FL,1202
34741,FL,1202
34742,FL,1202
34743,FL,1202
34744,FL,1202
34745,FL,1202
34746,FL,1202
34747,FL,1202
34748,FL,1202
34749,FL,1202
34753,FL,1202
34755,FL,1202
34756,FL,1202
34758,FL,1202
34759,FL,1202
34760,FL,1202
34761,FL,1202
34762,FL,1202
34769,FL,1202
34770,FL,1202
34771,FL,1202
34772,FL,1202
34773,FL,1202
34777,FL,1202
34778,FL,1202
34785,FL,1202
34786,FL,1202
34787,FL,1202
34788,FL,1202
34789,FL,1202
34797,FL,1202
34945,FL,1202
34946,FL,1202
34947,FL,1202
34948,FL,1202
34949,FL,1202
34950,FL,1202
34951,FL,1202
34952,FL,1202
34953,FL,1202
34954,FL,1202
34956,FL,1202
34957,FL,1202
34958,FL,1202
34972,FL,1202
34973,FL,1202
34974,FL,1202
34979,FL,1202
34981,FL,1202
34982,FL,1202
34983,FL,1202
34984,FL,1202
34985,FL,1202
34986,FL,1202
34987,FL,1202
34988,FL,1202
34990,FL,1202
34991,FL,1202
34992,FL,1202
34994,FL,1202
34995,FL,1202
34996,FL,1202
34997,FL,1202
35004,AL,1361
35005,AL,1361
35006,AL,1361
35007,AL,1361
35010,AL,1361
35011,AL,1361
35013,AL,1397
35014,AL,1361
35015,AL,1397
35016,AL,1397
35019,AL,1397
35020,AL,1397
35021,AL,1397
35022,AL,1397
35023,AL,1361
35031,AL,1397
35032,AL,1361
35033,AL,1397
35034,AL,1361
35035,AL,1361
35036,AL,1397
35038,AL,1361
35040,AL,1361
35041,AL,1397
35042,AL,1361
35043,AL,1361
35044,AL,1361
35045,AL,1361
35046,AL,1361
35048,AL,1361
35049,AL,1397
35051,AL,1361
35052,AL,1361
35053,AL,1397
35054,AL,1361
35055,AL,1397
35056,AL,1397
35057,AL,1397
35058,AL,1397
35060,AL,1361
35061,AL,1397
35062,AL,1361
35063,AL,1361
35064,AL,1397
35068,AL,1397
35070,AL,1397
35071,AL,1397
35072,AL,1361
35073,AL,1361
35074,AL,1361
35077,AL,1397
35078,AL,1361
35079,AL,1397
35080,AL,1361
35082,AL,1361
35083,AL,1397
35085,AL,1361
35087,AL,1397
35089,AL,1361
35091,AL,1397
35094,AL,1361
35096,AL,1361
35097,AL,1397
35098,AL,1397
35111,AL,1361
35112,AL,1361
35114,AL,1361
35115,AL,1361
35116,AL,1397
35117,AL,1397
35118,AL,1361
35119,AL,1397
35120,AL,1361
35121,AL,1397
35123,AL,1397
35124,AL,1361
35125,AL,1361
35126,AL,1397
35127,AL,1397
35128,AL,1361
35130,AL,1361
35131,AL,1361
35133,AL,1397
35135,AL,1361
35136,AL,1361
35137,AL,1361
35139,AL,1397
35142,AL,1397
35143,AL,1361
35144,AL,1361
35146,AL,1361
35147,AL,1361
35148,AL,1361
35149,AL,1361
35150,AL,1361
35151,AL,1361
35160,AL,1361
35161,AL,1361
35171,AL,1361
35172,AL,1397
35173,AL,1361
35175,AL,1397
35176,AL,1361
35178,AL,1361
35179,AL,1397
35180,AL,1361
35181,AL,1397
35182,AL,1361
35183,AL,1361
35184,AL,1361
35185,AL,1361
35186,AL,1361
35187,AL,1361
35188,AL,1361
35201,AL,1397
35202,AL,1397
35203,AL,1397
35204,AL,1397
35205,AL,1397
35206,AL,1397
35207,AL,1397
35208,AL,1397
35209,AL,1397
35210,AL,1397
35211,AL,1397
35212,AL,1397
35213,AL,1397
35214,AL,1397
35215,AL,1397
35216,AL,1397
35217,AL,1397
35218,AL,1397
35219,AL,1397
35220,AL,1397
35221,AL,1397
35222,AL,1397
35223,AL,1397
35224,AL,1397
35226,AL,1397
35228,AL,1397
35229,AL,1397
35231,AL,1397
35232,AL,1397
35233,AL,1397
35234,AL,1397
35235,AL,1397
35236,AL,1397
35237,AL,1397
35238,AL,1361
35242,AL,1361
35243,AL,1397
35244,AL,1397
35246,AL,1397
35249,AL,1397
35253,AL,1397
35254,AL,1397
35255,AL,1397
35259,AL,1397
35260,AL,1397
35261,AL,1397
35266,AL,1397
35282,AL,1397
35283,AL,1397
35285,AL,1397
35287,AL,1397
35288,AL,1397
35290,AL,1397
35291,AL,1397
35292,AL,1397
35293,AL,1397
35294,AL,1397
35295,AL,1397
35296,AL,1397
35297,AL,1397
35298,AL,1397
35401,AL,1361
35402,AL,1361
35403,AL,1361
35404,AL,1361
35405,AL,1361
35406,AL,1361
35407,AL,1361
35440,AL,1361
35441,AL,1361
35442,AL,1361
35443,AL,1361
35444,AL,1361
35446,AL,1361
35447,AL,1361
35448,AL,1361
35449,AL,1361
35452,AL,1361
35453,AL,1361
35456,AL,1361
35457,AL,1361
35458,AL,1361
35459,AL,1361
35460,AL,1361
35461,AL,1361
35462,AL,1361
35463,AL,1361
35464,AL,1361
35466,AL,1361
35468,AL,1361
35469,AL,1361
35470,AL,1361
35471,AL,1361
35473,AL,1361
35474,AL,1361
35475,AL,1361
35476,AL,1361
35477,AL,1361
35478,AL,1361
35480,AL,1361
35481,AL,1361
35482,AL,1361
35485,AL,1361
35486,AL,1361
35487,AL,1361
35490,AL,1361
35491,AL,1361
35501,AL,1361
35502,AL,1361
35503,AL,1361
35504,AL,1361
35540,AL,1397
35541,AL,1397
35542,AL,1361
35543,AL,1397
35544,AL,1361
35545,AL,1361
35546,AL,1361
35548,AL,1397
35549,AL,1361
35550,AL,1361
35551,AL,1397
35552,AL,1397
35553,AL,1397
35554,AL,1361
35555,AL,1361
35559,AL,1397
35560,AL,1361
35563,AL,1361
35564,AL,1397
35565,AL,1397
35570,AL,1397
35571,AL,1397
35572,AL,1397
35573,AL,1361
35574,AL,1361
35575,AL,1397
35576,AL,1361
35577,AL,1397
35578,AL,1361
35579,AL,1361
35580,AL,1361
35581,AL,1397
35582,AL,1397
35584,AL,1361
35585,AL,1397
35586,AL,1361
35587,AL,1361
35592,AL,1361
35593,AL,1397
35594,AL,1397
35601,AL,1397
35602,AL,1397
35603,AL,1397
35609,AL,1397
35610,AL,1397
35611,AL,1397
35612,AL,1397
35613,AL,1397
35614,AL,1397
35615,AL,1397
35616,AL,1397
35617,AL,1397
35618,AL,1397
35619,AL,1397
35620,AL,1397
35621,AL,1397
35622,AL,1397
35630,AL,1397
35631,AL,1397
35632,AL,1397
35633,AL,1397
35634,AL,1397
35640,AL,1397
35643,AL,1397
35645,AL,1397
35646,AL,1397
35647,AL,1397
35648,AL,1397
35649,AL,1397
35650,AL,1397
35651,AL,1397
35652,AL,1397
35653,AL,1397
35654,AL,1397
35660,AL,1397
35661,AL,1397
35662,AL,1397
35670,AL,1397
35671,AL,1397
35672,AL,1397
35673,AL,1397
35674,AL,1397
35677,AL,1397
35699,AL,1397
35739,AL,1397
35740,AL,1397
35741,AL,1397
35742,AL,1397
35744,AL,1397
35745,AL,1397
35746,AL,1397
35747,AL,1397
35748,AL,1397
35749,AL,1397
35750,AL,1397
35751,AL,1397
35752,AL,1397
35754,AL,1397
35755,AL,1397
35756,AL,1397
35757,AL,1397
35758,AL,1397
35759,AL,1397
35760,AL,1397
35761,AL,1397
35762,AL,1397
35763,AL,1397
35764,AL,1397
35765,AL,1397
35766,AL,1397
35767,AL,1397
35768,AL,1397
35769,AL,1397
35771,AL,1397
35772,AL,1397
35773,AL,1397
35774,AL,1397
35775,AL,1397
35776,AL,1397
35801,AL,1397
35802,AL,1397
35803,AL,1397
35804,AL,1397
35805,AL,1397
35806,AL,1397
35807,AL,1397
35808,AL,1397
35809,AL,1397
35810,AL,1397
35811,AL,1397
35812,AL,1397
35813,AL,1397
35814,AL,1397
35815,AL,1397
35816,AL,1397
35824,AL,1397
35893,AL,1397
35894,AL,1397
35895,AL,1397
35896,AL,1397
35897,AL,1397
35898,AL,1397
35899,AL,1397
35901,AL,1397
35902,AL,1397
35903,AL,1397
35904,AL,1397
35905,AL,1397
35906,AL,1361
35907,AL,1361
35950,AL,1397
35951,AL,1397
35952,AL,1397
35953,AL,1361
35954,AL,1397
35956,AL,1397
35957,AL,1397
35958,AL,1397
35959,AL,1397
35960,AL,1397
35961,AL,1397
35962,AL,1397
35963,AL,1397
35964,AL,1397
35966,AL,1397
35967,AL,1397
35968,AL,1397
35971,AL,1397
35972,AL,1397
35973,AL,1397
35974,AL,1397
35975,AL,1397
35976,AL,1397
35978,AL,1397
35979,AL,1397
35980,AL,1397
35981,AL,1397
35983,AL,1397
35984,AL,1397
35986,AL,1397
35987,AL,1361
35988,AL,1397
35989,AL,1397
35990,AL,1397
36003,AL,1361
36005,AL,1361
36006,AL,1361
36008,AL,1361
36009,AL,1361
36010,AL,1361
36013,AL,1361
36015,AL,1361
36016,AL,1361
36017,AL,1361
36020,AL,1361
36022,AL,1361
36023,AL,1361
36024,AL,1361
36025,AL,1361
36026,AL,1361
36027,AL,1361
36028,AL,1361
36029,AL,1361
36030,AL,1361
36031,AL,1361
36032,AL,1361
36033,AL,1361
36034,AL,1361
36035,AL,1361
36036,AL,1361
36037,AL,1361
36038,AL,1361
36039,AL,1361
36040,AL,1361
36041,AL,1361
36042,AL,1361
36043,AL,1361
36045,AL,1361
36046,AL,1361
36047,AL,1361
36048,AL,1361
36049,AL,1361
36051,AL,1361
36052,AL,1361
36053,AL,1361
36054,AL,1361
36057,AL,1361
36061,AL,1361
36062,AL,1361
36064,AL,1361
36065,AL,1361
36066,AL,1361
36067,AL,1361
36068,AL,1361
36069,AL,1361
36071,AL,1361
36072,AL,1361
36075,AL,1361
36078,AL,1361
36079,AL,1361
36080,AL,1361
36081,AL,1361
36082,AL,1361
36083,AL,1361
36087,AL,1361
36088,AL,1361
36089,AL,1361
36091,AL,1361
36092,AL,1361
36093,AL,1361
36101,AL,1361
36102,AL,1361
36103,AL,1361
36104,AL,1361
36105,AL,1361
36106,AL,1361
36107,AL,1361
36108,AL,1361
36109,AL,1361
36110,AL,1361
36111,AL,1361
36112,AL,1361
36113,AL,1361
36114,AL,1361
36115,AL,1361
36116,AL,1361
36117,AL,1361
36118,AL,1361
36119,AL,1361
36120,AL,1361
36121,AL,1361
36123,AL,1361
36124,AL,1361
36125,AL,1361
36130,AL,1361
36131,AL,1361
36132,AL,1361
36133,AL,1361
36134,AL,1361
36135,AL,1361
36140,AL,1361
36141,AL,1361
36142,AL,1361
36177,AL,1361
36191,AL,1361
36201,AL,1397
36202,AL,1397
36203,AL,1361
36204,AL,1397
36205,AL,1397
36206,AL,1397
36207,AL,1397
36210,AL,1397
36250,AL,1397
36251,AL,1361
36253,AL,1361
36254,AL,1397
36255,AL,1361
36256,AL,1361
36257,AL,1397
36258,AL,1361
36260,AL,1361
36261,AL,1361
36262,AL,1361
36263,AL,1361
36264,AL,1361
36265,AL,1397
36266,AL,1361
36267,AL,1361
36268,AL,1361
36269,AL,1361
36271,AL,1397
36272,AL,1397
36273,AL,1361
36274,AL,1361
36275,AL,1397
36276,AL,1361
36277,AL,1397
36278,AL,1361
36279,AL,1397
36280,AL,1361
36301,AL,1361
36302,AL,1361
36303,AL,1361
36304,AL,1361
36305,AL,1361
36310,AL,1361
36311,AL,1361
36312,AL,1361
36313,AL,1361
36314,AL,1361
36316,AL,1361
36317,AL,1361
36318,AL,1361
36319,AL,1361
36320,AL,1361
36321,AL,1361
36322,AL,1361
36323,AL,1361
36330,AL,1361
36331,AL,1361
36340,AL,1361
36343,AL,1361
36344,AL,1361
36345,AL,1361
36346,AL,1361
36349,AL,1361
36350,AL,1361
36351,AL,1361
36352,AL,1361
36353,AL,1361
36360,AL,1361
36361,AL,1361
36362,AL,1361
36370,AL,1361
36371,AL,1361
36373,AL,1361
36374,AL,1361
36375,AL,1361
36376,AL,1361
36401,AL,1361
36420,AL,1361
36421,AL,1361
36425,AL,1361
36426,AL,1361
36427,AL,1361
36429,AL,1361
36432,AL,1361
36435,AL,1361
36436,AL,1361
36439,AL,1361
36441,AL,1361
36442,AL,1361
36444,AL,1361
36445,AL,1361
36446,AL,1361
36449,AL,1361
36451,AL,1361
36453,AL,1361
36454,AL,1361
36455,AL,1361
36456,AL,1361
36457,AL,1361
36458,AL,1361
36460,AL,1361
36461,AL,1361
36462,AL,1361
36467,AL,1361
36470,AL,1361
36471,AL,1361
36473,AL,1361
36474,AL,1361
36475,AL,1361
36476,AL,1361
36477,AL,1361
36480,AL,1361
36481,AL,1361
36482,AL,1361
36483,AL,1361
36502,AL,1361
36503,AL,1361
36504,AL,1361
36505,AL,1361
36507,AL,1361
36509,AL,1361
36511,AL,1361
36512,AL,1361
36513,AL,1361
36515,AL,1361
36518,AL,1361
36521,AL,1361
36522,AL,1361
36523,AL,1361
36524,AL,1361
36525,AL,1361
36526,AL,1361
36527,AL,1361
36528,AL,1361
36529,AL,1361
36530,AL,1361
36532,AL,1361
36533,AL,1361
36535,AL,1361
36536,AL,1361
36538,AL,1361
36539,AL,1361
36540,AL,1361
36541,AL,1361
36542,AL,1361
36543,AL,1361
36544,AL,1361
36545,AL,1361
36547,AL,1361
36548,AL,1361
36549,AL,1361
36550,AL,1361
36551,AL,1361
36553,AL,1361
36555,AL,1361
36556,AL,1361
36558,AL,1361
36559,AL,1361
36560,AL,1361
36561,AL,1361
36562,AL,1361
36564,AL,1361
36567,AL,1361
36568,AL,1361
36569,AL,1361
36571,AL,1361
36572,AL,1361
36574,AL,1361
36575,AL,1361
36576,AL,1361
36577,AL,1361
36578,AL,1361
36579,AL,1361
36580,AL,1361
36581,AL,1361
36582,AL,1361
36583,AL,1361
36584,AL,1361
36585,AL,1361
36587,AL,1361
36590,AL,1361
36601,AL,1361
36602,AL,1361
36603,AL,1361
36604,AL,1361
36605,AL,1361
36606,AL,1361
36607,AL,1361
36608,AL,1361
36609,AL,1361
36610,AL,1361
36611,AL,1361
36612,AL,1361
36613,AL,1361
36615,AL,1361
36616,AL,1361
36617,AL,1361
36618,AL,1361
36619,AL,1361
36625,AL,1361
36628,AL,1361
36630,AL,1361
36633,AL,1361
36640,AL,1361
36641,AL,1361
36644,AL,1361
36652,AL,1361
36660,AL,1361
36663,AL,1361
36670,AL,1361
36671,AL,1361
36675,AL,1361
36685,AL,1361
36688,AL,1361
36689,AL,1361
36691,AL,1361
36693,AL,1361
36695,AL,1361
36701,AL,1361
36702,AL,1361
36703,AL,1361
36720,AL,1361
36721,AL,1361
36722,AL,1361
36723,AL,1361
36726,AL,1361
36727,AL,1361
36728,AL,1361
36732,AL,1361
36736,AL,1361
36738,AL,1361
36740,AL,1361
36741,AL,1361
36742,AL,1361
36744,AL,1361
36745,AL,1361
36748,AL,1361
36749,AL,1361
36750,AL,1361
36751,AL,1361
36752,AL,1361
36753,AL,1361
36754,AL,1361
36756,AL,1361
36758,AL,1361
36759,AL,1361
36761,AL,1361
36762,AL,1361
36763,AL,1361
36764,AL,1361
36765,AL,1361
36766,AL,1361
36767,AL,1361
36768,AL,1361
36769,AL,1361
36773,AL,1361
36775,AL,1361
36776,AL,1361
36782,AL,1361
36783,AL,1361
36784,AL,1361
36785,AL,1361
36786,AL,1361
36790,AL,1361
36792,AL,1361
36793,AL,1361
36801,AL,1361
36802,AL,1361
36803,AL,1361
36804,AL,1361
36830,AL,1361
36831,AL,1361
36832,AL,1361
36849,AL,1361
36850,AL,1361
36851,AL,1361
36852,AL,1361
36853,AL,1361
36854,AL,1361
36855,AL,1361
36856,AL,1361
36858,AL,1361
36859,AL,1361
36860,AL,1361
36861,AL,1361
36862,AL,1361
36863,AL,1361
36865,AL,1361
36866,AL,1361
36867,AL,1361
36868,AL,1361
36869,AL,1361
36870,AL,1361
36871,AL,1361
36872,AL,1361
36874,AL,1361
36875,AL,1361
36877,AL,1361
36879,AL,1361
36901,AL,1361
36904,AL,1361
36907,AL,1361
36908,AL,1361
36910,AL,1361
36912,AL,1361
36913,AL,1361
36915,AL,1361
36916,AL,1361
36919,AL,1361
36921,AL,1361
36922,AL,1361
36925,AL,1361
37010,TN,1397
37011,TN,1397
37012,TN,1397
37013,TN,1397
37014,TN,1397
37015,TN,1397
37016,TN,1397
37018,TN,1397
37019,TN,1397
37020,TN,1397
37022,TN,1397
37023,TN,1397
37024,TN,1397
37025,TN,1397
37026,TN,1397
37027,TN,1397
37028,TN,1397
37029,TN,1397
37030,TN,1397
37031,TN,1397
37032,TN,1397
37033,TN,1397
37034,TN,1397
37035,TN,1397
37036,TN,1397
37037,TN,1397
37040,TN,1397
37041,TN,1397
37042,TN,1397
37043,TN,1397
37044,TN,1397
37046,TN,1397
37047,TN,1397
37048,TN,1397
37049,TN,1397
37050,TN,1397
37051,TN,1397
37052,TN,1397
37055,TN,1397
37056,TN,1397
37057,TN,1397
37058,TN,1397
37059,TN,1397
37060,TN,1397
37061,TN,1397
37062,TN,1397
37063,TN,1397
37064,TN,1397
37065,TN,1397
37066,TN,1397
37067,TN,1397
37068,TN,1397
37069,TN,1397
37070,TN,1397
37071,TN,1397
37072,TN,1397
37073,TN,1397
37074,TN,1397
37075,TN,1397
37076,TN,1397
37077,TN,1397
37078,TN,1397
37079,TN,1397
37080,TN,1397
37082,TN,1397
37083,TN,1397
37085,TN,1397
37086,TN,1397
37087,TN,1397
37088,TN,1397
37089,TN,1397
37090,TN,1397
37091,TN,1397
37095,TN,1397
37096,TN,1397
37097,TN,1397
37098,TN,1397
37101,TN,1397
37110,TN,1397
37111,TN,1397
37115,TN,1397
37116,TN,1397
37118,TN,1397
37119,TN,1397
37121,TN,1397
37122,TN,1397
37127,TN,1397
37128,TN,1397
37129,TN,1397
37130,TN,1397
37131,TN,1397
37132,TN,1397
37133,TN,1397
37134,TN,1397
37135,TN,1397
37136,TN,1397
37137,TN,1397
37138,TN,1397
37140,TN,1397
37141,TN,1397
37142,TN,1397
37143,TN,1397
37144,TN,1397
37145,TN,1397
37146,TN,1397
37148,TN,1397
37149,TN,1397
37150,TN,1397
37151,TN,1397
37152,TN,1397
37153,TN,1397
37160,TN,1397
37161,TN,1397
37162,TN,1397
37165,TN,1397
37166,TN,1397
37167,TN,1397
37171,TN,1397
37172,TN,1397
37174,TN,1397
37175,TN,1397
37178,TN,1397
37179,TN,1397
37180,TN,1397
37181,TN,1397
37183,TN,1397
37184,TN,1397
37185,TN,1397
37186,TN,1397
37187,TN,1397
37188,TN,1397
37189,TN,1397
37190,TN,1397
37191,TN,1397
37201,TN,1397
37202,TN,1397
37203,TN,1397
37204,TN,1397
37205,TN,1397
37206,TN,1397
37207,TN,1397
37208,TN,1397
37209,TN,1397
37210,TN,1397
37211,TN,1397
37212,TN,1397
37213,TN,1397
37214,TN,1397
37215,TN,1397
37216,TN,1397
37217,TN,1397
37218,TN,1397
37219,TN,1397
37220,TN,1397
37221,TN,1397
37222,TN,1397
37224,TN,1397
37227,TN,1397
37228,TN,1397
37229,TN,1397
37230,TN,1397
37232,TN,1397
37234,TN,1397
37235,TN,1397
37236,TN,1397
37238,TN,1397
37240,TN,1397
37241,TN,1397
37242,TN,1397
37243,TN,1397
37244,TN,1397
37246,TN,1397
37250,TN,1397
37301,TN,1397
37302,TN,1397
37303,TN,1397
37304,TN,1397
37305,TN,1397
37306,TN,1397
37307,TN,1397
37308,TN,1397
37309,TN,1397
37310,TN,1397
37311,TN,1397
37312,TN,1397
37313,TN,1397
37314,TN,1397
37315,TN,1397
37316,TN,1397
37317,TN,1397
37318,TN,1397
37320,TN,1397
37321,TN,1397
37322,TN,1397
37323,TN,1397
37324,TN,1397
37325,TN,1397
37326,TN,1397
37327,TN,1397
37328,TN,1397
37329,TN,1397
37330,TN,1397
37331,TN,1397
37332,TN,1397
37333,TN,1397
37334,TN,1397
37335,TN,1397
37336,TN,1397
37337,TN,1397
37338,TN,1397
37339,TN,1397
37340,TN,1397
37341,TN,1397
37342,TN,1397
37343,TN,1397
37345,TN,1397
37347,TN,1397
37348,TN,1397
37349,TN,1397
37350,TN,1397
37351,TN,1397
37352,TN,1397
37353,TN,1397
37354,TN,1397
37355,TN,1397
37356,TN,1397
37357,TN,1397
37359,TN,1397
37360,TN,1397
37361,TN,1397
37362,TN,1397
37363,TN,1397
37364,TN,1397
37365,TN,1397
37366,TN,1397
37367,TN,1397
37369,TN,1397
37370,TN,1397
37371,TN,1397
37373,TN,1397
37374,TN,1397
37375,TN,1397
37376,TN,1397
37377,TN,1397
37378,TN,1397
37379,TN,1397
37380,TN,1397
37381,TN,1397
37382,TN,1397
37383,TN,1397
37384,TN,1397
37385,TN,1397
37387,TN,1397
37388,TN,1397
37389,TN,1397
37391,TN,1397
37394,TN,1397
37396,TN,1397
37397,TN,1397
37398,TN,1397
37401,TN,1397
37402,TN,1397
37403,TN,1397
37404,TN,1397
37405,TN,1397
37406,TN,1397
37407,TN,1397
37408,TN,1397
37409,TN,1397
37410,TN,1397
37411,TN,1397
37412,TN,1397
37414,TN,1397
37415,TN,1397
37416,TN,1397
37419,TN,1397
37421,TN,1397
37422,TN,1397
37424,TN,1397
37450,TN,1397
37501,TN,1397
37544,TN,1397
37601,TN,1397
37602,TN,1397
37604,TN,1397
37605,TN,1397
37614,TN,1397
37615,TN,1397
37616,TN,1397
37617,TN,1397
37618,TN,1397
37620,TN,1397
37621,TN,1397
37625,TN,1397
37640,TN,1397
37641,TN,1397
37642,TN,1397
37643,TN,1397
37644,TN,1397
37645,TN,1397
37650,TN,1397
37656,TN,1397
37657,TN,1397
37658,TN,1397
37659,TN,1397
37660,TN,1397
37662,TN,1397
37663,TN,1397
37664,TN,1397
37665,TN,1397
37669,TN,1397
37680,TN,1397
37681,TN,1397
37682,TN,1397
37683,TN,1397
37684,TN,1397
37686,TN,1397
37687,TN,1397
37688,TN,1397
37690,TN,1397
37691,TN,1397
37692,TN,1397
37694,TN,1397
37699,TN,1397
37701,TN,1397
37705,TN,1397
37707,TN,1397
37708,TN,1397
37709,TN,1397
37710,TN,1397
37711,TN,1397
37713,TN,1397
37714,TN,1397
37715,TN,1397
37716,TN,1397
37717,TN,1397
37719,TN,1397
37721,TN,1397
37722,TN,1397
37723,TN,1397
37724,TN,1397
37725,TN,1397
37726,TN,1397
37727,TN,1397
37729,TN,1397
37730,TN,1397
37731,TN,1397
37732,TN,1397
37733,TN,1397
37737,TN,1397
37738,TN,1397
37742,TN,1397
37743,TN,1397
37744,TN,1397
37745,TN,1397
37748,TN,1397
37752,TN,1397
37753,TN,1397
37754,TN,1397
37755,TN,1397
37756,TN,1397
37757,TN,1397
37760,TN,1397
37762,TN,1397
37763,TN,1397
37764,TN,1397
37765,TN,1397
37766,TN,1397
37769,TN,1397
37770,TN,1397
37771,TN,1397
37772,TN,1397
37773,TN,1397
37774,TN,1397
37777,TN,1397
37778,TN,1397
37779,TN,1397
37801,TN,1397
37802,TN,1397
37803,TN,1397
37804,TN,1397
37806,TN,1397
37807,TN,1397
37809,TN,1397
37810,TN,1397
37811,TN,1397
37813,TN,1397
37814,TN,1397
37815,TN,1397
37816,TN,1397
37818,TN,1397
37819,TN,1397
37820,TN,1397
37821,TN,1397
37822,TN,1397
37824,TN,1397
37825,TN,1397
37826,TN,1397
37828,TN,1397
37829,TN,1397
37830,TN,1397
37831,TN,1397
37840,TN,1397
37841,TN,1397
37843,TN,1397
37845,TN,1397
37846,TN,1397
37847,TN,1397
37848,TN,1397
37849,TN,1397
37851,TN,1397
37852,TN,1397
37853,TN,1397
37854,TN,1397
37857,TN,1397
37860,TN,1397
37861,TN,1397
37862,TN,1397
37863,TN,1397
37864,TN,1397
37865,TN,1397
37866,TN,1397
37867,TN,1397
37868,TN,1397
37869,TN,1397
37870,TN,1397
37871,TN,1397
37872,TN,1397
37873,TN,1397
37874,TN,1397
37876,TN,1397
37877,TN,1397
37878,TN,1397
37879,TN,1397
37880,TN,1397
37881,TN,1397
37882,TN,1397
37885,TN,1397
37886,TN,1397
37887,TN,1397
37888,TN,1397
37890,TN,1397
37891,TN,1397
37892,TN,1397
37901,TN,1397
37902,TN,1397
37909,TN,1397
37912,TN,1397
37914,TN,1397
37915,TN,1397
37916,TN,1397
37917,TN,1397
37918,TN,1397
37919,TN,1397
37920,TN,1397
37921,TN,1397
37922,TN,1397
37923,TN,1397
37924,TN,1397
37927,TN,1397
37928,TN,1397
37929,TN,1397
37930,TN,1397
37931,TN,1397
37932,TN,1397
37933,TN,1397
37934,TN,1397
37938,TN,1397
37939,TN,1397
37940,TN,1397
37950,TN,1397
37995,TN,1397
37996,TN,1397
37997,TN,1397
37998,TN,1397
38001,TN,1397
38002,TN,1397
38004,TN,1397
38006,TN,1397
38007,TN,1397
38008,TN,1397
38010,TN,1397
38011,TN,1397
38012,TN,1397
38014,TN,1397
38015,TN,1397
38016,TN,1397
38017,TN,1397
38018,TN,1397
38019,TN,1397
38021,TN,1397
38023,TN,1034
38024,TN,1397
38025,TN,1397
38027,TN,1397
38028,TN,1397
38029,TN,1397
38030,TN,1397
38034,TN,1397
38036,TN,1397
38037,TN,1397
38039,TN,1397
38040,TN,1397
